DATAFLOW,LAST UPDATE,freq,iccs,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2009,20.66,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2010,19.81,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2012,18.47,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2013,18.77,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2014,18.29,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2015,15.84,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2018,15.64,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2019,14.65,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2020,13.85,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2021,14.86,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2022,16.65,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Croatia,2023,16.11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2013,28.24,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2014,29.38,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2015,26.96,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2017,32.73,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2018,4.86,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2019,9.15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2020,13.44,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2021,16.77,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2022,20.5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Hungary,2023,22.7,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Ireland,2013,17.29,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Iceland,2013,11.15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Iceland,2017,3.51,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Iceland,2018,3.94,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2008,19.06,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2009,19.91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2010,20.42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2011,20.58,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2012,20.94,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2013,32.34,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2014,30.88,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2015,30.15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2016,29.86,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2017,30.27,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2018,30.42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2019,30.69,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2020,29.4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2021,29.64,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2022,29.54,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Italy,2023,29.53,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Liechtenstein,2013,5.48,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Liechtenstein,2014,5.43,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Liechtenstein,2015,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Liechtenstein,2016,5.36,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2008,114.02,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2009,117.22,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2010,124.12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2011,135.52,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2012,136.83,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2013,132.74,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2014,131.64,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2015,121.89,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2016,118.08,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2017,115.38,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2018,112.16,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2019,106.59,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2020,99.13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2021,93.79,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2022,87.17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Lithuania,2023,73.74,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Luxembourg,2011,14.53,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Luxembourg,2012,19.1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Luxembourg,2013,18.63,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Luxembourg,2014,20.72,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Luxembourg,2015,20.57,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Luxembourg,2016,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Luxembourg,2017,15.84,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2013,72.96,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2014,70.99,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2015,65.41,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2016,64.25,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2017,63.53,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2018,62.83,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2019,57.07,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2020,31.33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2021,55.07,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2022,57.42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Latvia,2023,53.76,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2008,4.29,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2009,4.93,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2010,5.24,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2011,6.21,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2012,3.59,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2013,4.89,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2014,14.98,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2015,12.68,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2016,14.62,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2017,15.6,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2018,7.15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2019,9.75,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2020,11.71,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2021,13.04,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2022,10.81,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Montenegro,2023,6.56,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2013,14.77,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2014,15.06,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2015,14.44,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2016,17.01,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2017,19.86,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2018,21.2,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2019,10.72,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2020,10.91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2021,17.61,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2022,18.51,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Malta,2023,18.61,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2008,5.38,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2009,5.05,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2010,5.03,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2011,5.12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2012,5.24,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2013,4.93,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2014,4.83,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2015,5.04,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2016,4.88,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2017,4.91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2018,5.55,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2019,5.51,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2020,5.28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2021,5.52,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2022,5.3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Norway,2023,5.17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2016,21.83,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2017,21.76,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2018,21.88,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2019,22.05,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2020,21.78,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2021,21.67,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2022,21.83,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Poland,2023,22.44,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2008,6.45,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2009,6.47,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2010,6.46,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2011,6.33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2012,6.32,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2013,6.37,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2014,6.13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2015,6.07,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2016,5.77,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2017,5.57,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2018,5.44,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2019,4.82,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2020,4.69,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2021,4.94,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Portugal,2022,4.59,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2008,50.13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2009,48,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2010,47.59,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2011,48.91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2012,51.95,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2013,61.6,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2014,61.72,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2015,63.81,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2016,61.62,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2017,55.53,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2018,50.55,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2019,48.67,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2020,50.36,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2021,55.28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2022,52.74,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Romania,2023,52.28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Serbia,2013,17.24,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Serbia,2014,20.75,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Serbia,2015,21.74,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Serbia,2016,19.82,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Males,Per hundred thousand inhabitants,Serbia,2017,20.41,,
